clusterLabels,clusterX,clusterY
aladdin 01-04-2022.mat,3.88913671284759,5.5867229297927
aladdin 01-10-2022.mat,3.34800003141515,3.03995057264676
aladdin 01-19-2022.mat,0.420664936034455,-1.82979827101238
aladdin 01-20-2022.mat,3.67212842267889,3.79732741089863
aladdin 01-25-2022.mat,3.65467563799204,5.70299010586736
aladdin 01-31-2022.mat,3.32237838506066,5.81815158431684
aladdin 02-04-2022.mat,3.45785517521033,5.76849367560039
aladdin 02-16-2022.mat,2.5639905830617,1.18965738825107
aladdin 04-03-2022.mat,2.36718868064344,0.880461078006798
aladdin 04-11-2022.mat,4.25655788541328,6.82805606634658
aladdin 04-13-2022.mat,4.35161253169813,6.54568381165211
aladdin 04-14-2022.mat,1.66262718931179,2.15751598464513
aladdin 04-18-2022.mat,3.76275735587255,6.66468316764361
aladdin 04-19-2022.mat,3.76275735587255,6.66468316764361
aladdin 04-20-2022.mat,3.57044628016808,3.53935826998075
aladdin 04-25-2022.mat,3.45709878920127,2.85086478839886
aladdin 04-27-2022.mat,2.60308722338046,1.02879459030995
aladdin 05-05-2022.mat,3.5300438592614,2.31935221292295
aladdin 05-09-2022.mat,4.11529057148339,4.1242492783631
aladdin 05-18-2022.mat,2.98763064258735,2.0185060402813
aladdin 05-23-2022.mat,4.01100283840374,4.89653248385655
aladdin 11-17-2021.mat,4.02194321233063,3.44214636345378
aladdin 11-23-2021.mat,3.63251730008951,2.65307218682839
aladdin 12-14-2021.mat,3.39570824093899,6.11283471556147
alexis 01-20-2022.mat,0.857339659161527,-0.769886881064156
alexis 03-22-2022.mat,1.20221298299207,0.154386195187612
alexis 04-06-2022.mat,3.79501999933925,3.21062331615724
alexis 04-07-2022.mat,3.45876507508402,1.77582541217737
alexis 04-11-2022.mat,3.63196610478128,6.96899032386161
alexis 04-12-2022.mat,0.904243952075621,-1.19488510706288
alexis 04-13-2022.mat,0.904243952075621,-1.19488510706288
alexis 04-15-2022.mat,3.26212861700596,5.80196799271269
