clusterLabels,clusterX,clusterY
aladdin 01-20-2022.mat,3.67212825551164,-0.908552392107511
aladdin 02-16-2022.mat,2.5692337679116,-0.250929224775277
aladdin 04-03-2022.mat,2.36635104288126,-0.15632448534694
aladdin 04-13-2022.mat,4.35167581288069,2.29157260108513
aladdin 04-18-2022.mat,3.76281586925851,2.78191885962437
aladdin 04-27-2022.mat,2.60245534307018,-0.22873355601212
aladdin 04-28-2022.mat,2.60245534307018,-0.22873355601212
aladdin 05-05-2022.mat,3.53002955997122,-0.812685906108205
aladdin 05-09-2022.mat,4.11529157780005,-1.70390340782177
aladdin 05-18-2022.mat,2.98797626063096,-0.34748216204206
aladdin 05-23-2022.mat,4.01098377847567,-0.555695114670243
aladdin 11-17-2021.mat,4.02206986944955,-0.844627221501242
aladdin 11-23-2021.mat,3.63251796861902,-0.459781336999088
aladdin 11-30-2021.mat,4.02099016625026,-2.09633572478585
aladdin 12-14-2021.mat,3.39664132003601,4.85167097312074
alexis 01-20-2022.mat,0.859667292534426,-0.0340189360421059
alexis 02-01-2022.mat,3.02374745639612,1.71780709270877
alexis 03-22-2022.mat,1.20290551474015,0.0553471159401857
alexis 04-07-2022.mat,3.45826098574707,0.369296704689895
alexis 04-23-2022.mat,3.2472452384947,-0.0375829733435177
alexis 04-25-2022.mat,3.32520131849304,-0.512862734913868
alexis 04-28-2022.mat,3.38763435101689,-1.20966650758118
alexis 04-29-2022.mat,3.32312771042044,-1.34383611755708
alexis 05-03-2022.mat,2.14417044357212,-0.1616280786044
alexis 05-11-2022.mat,4.07956034375025,-0.403550115330191
alexis 05-19-2022.mat,3.27603638073639,-0.829123182458062
andrea 02-01-2022.mat,3.35829679683997,-0.708950522034515
andrea 02-17-2022.mat,3.60427559317018,-1.34876609407973
andrea 04-03-2022.mat,3.62690292923718,-0.573048730626024
andrea 04-12-2022.mat,3.10743832341681,0.21734248192242
andrea 04-16-2022.mat,2.532485329093,-0.206703671782559
andrea 04-21-2022.mat,3.8468149313335,-0.973364560989097
andrea 04-22-2022.mat,3.38961811042337,-0.311545916975295
andrea 04-25-2022.mat,0.474085600451164,-0.0174358635232503
andrea 04-26-2022.mat,2.04670679728044,-0.0997749359219104
andrea 04-27-2022.mat,3.38236257163194,-0.462620417007843
andrea 05-11-2022.mat,4.1551762407908,0.534851748406396
andrea 05-19-2022.mat,2.17123442084674,-0.105558981824459
andrea 05-20-2022.mat,3.18057356266028,0.222515921020018
carl 02-18-2022.mat,2.96057806272979,-0.340639380550925
carl 03-04-2022.mat,3.40681584475811,-1.26004302445926
carl 03-21-2022.mat,3.77277783847302,-0.644639224575858
carl 04-03-2022.mat,4.04219370211237,-1.86998662706783
carl 04-06-2022.mat,3.95674988766315,-0.569408125276389
carl 04-25-2022.mat,2.3477305231329,-0.140786384397461
carl 04-26-2022.mat,0.795233074058018,-0.0317179205933662
carl 04-28-2022.mat,4.03687869676401,-0.41097957556188
carl 05-13-2022.mat,3.77667303842563,-1.96833887033286
fiona 01-06-2022.mat,3.98343472845232,0.26272544464156
fiona 01-12-2022.mat,3.51947174649373,-1.01238670026789
fiona 01-20-2022.mat,3.67212894114545,-0.908551742055553
fiona 01-28-2022.mat,3.67952292727787,2.11803159876284
fiona 03-22-2022.mat,3.48641546052986,-0.735674173289954
fiona 04-03-2022.mat,3.81894253242128,2.5482196756722
fiona 04-07-2022.mat,3.65671678684451,-0.677742198895988
fiona 04-14-2022.mat,3.47520538372013,-0.6407757587702
fiona 04-18-2022.mat,3.28227624147122,-0.078956656383813
fiona 04-22-2022.mat,3.01645076767172,-0.32773849875855
fiona 04-23-2022.mat,3.69450247966859,-0.875733757998112
fiona 04-26-2022.mat,3.33612398312731,-0.499110560844995
fiona 04-27-2022.mat,3.69230195193787,-0.436096880231321
fiona 05-02-2022.mat,3.77734507753492,0.517163217877245
fiona 05-04-2022.mat,3.35779372148628,-0.446559796409917
fiona 05-19-2022.mat,4.45512711496364,-1.50049031362122
fiona 11-09-2021.mat,5.30845522552744,5.90086171037331
fiona 11-10-2021.mat,3.43039601199083,-0.26937899439875
fiona 11-11-2021.mat,3.89822099679236,-0.458290539092505
fiona 11-24-2021.mat,3.89822099679236,-0.458290539092505
fiona 12-08-2021.mat,2.78134257244568,-0.252896680294629
harley 01-06-2022.mat,2.78134257244568,-0.252896680294629
harley 03-11-2022.mat,3.00449888747838,-0.473706860577055
harley 03-24-2022.mat,3.70152000624265,-0.441265156808535
harley 04-07-2022.mat,2.1313210635306,-0.0923162746878375
harley 04-16-2022.mat,5.20105370736992,0.279499725101782
harley 04-19-2022.mat,3.73462395611637,-0.614935933578372
harley 04-20-2022.mat,2.54201273146274,0.142295057564612
harley 04-21-2022.mat,3.76987500890975,-0.828188535996151
harley 04-25-2022.mat,3.43762458917396,-0.623791953040431
harley 04-28-2022.mat,3.64838922516547,-0.650708225655201
harley 05-03-2022.mat,3.65975837474598,0.00274587212803214
harley 05-12-2022.mat,3.36712745524715,-0.340672608340822
harley 05-16-2022.mat,4.68271584684202,0.837637647267158
harley 05-19-2022.mat,3.48719779699364,-0.420969837217703
harley 11-11-2021.mat,3.69931763325938,4.61978129803442
harley 11-19-2021.mat,3.69931763325938,4.61978129803442
harley 11-22-2021.mat,3.28983098950366,4.55632178556364
harley 12-07-2021.mat,2.03451044841121,-0.329236847547945
harley 12-14-2021.mat,1.00714574310615,5.73895539404104
jafar 01-10-2022.mat,3.31699966616554,-1.21759744816363
jafar 01-12-2022.mat,3.58530332463166,-1.29008926661695
