clusterLabels,clusterX,clusterY
aladdin 01-27-2022.mat,-1.62615164669129e-06,-14.2383089631208
aladdin 02-04-2022.mat,-2.86763383134076e-06,-13.2691344675846
aladdin 05-03-2022.mat,-0.000469591212231148,-5.55729258348432
aladdin 05-23-2022.mat,-0.000448487090221866,-5.6918896902042
aladdin 11-29-2021.mat,-2.85606694764967e-06,-13.9300115263203
alexis 03-17-2022.mat,-3.91277494328819e-06,-12.4536825271378
alexis 06-02-2022.mat,-7.1552119861259e-05,-7.20016165782675
alexis 12-09-2021.mat,-2.64901469693923,-1.74494961704127
andrea 04-07-2022.mat,-0.000362729476376005,-5.89571578064107
andrea 04-16-2022.mat,-0.000146410050101241,-6.75951816454413
andrea 05-27-2022.mat,-0.00031709231820344,-6.15012752628743
andrea 05-31-2022.mat,-0.00031709231820344,-6.15012752628743
carl 03-21-2022.mat,-0.000102939054669872,-7.77461323873147
carl 04-27-2022.mat,-0.000369402276521079,-5.8943483066207
carl 05-13-2022.mat,-0.000466639770454629,-5.51837977344057
harley 01-13-2022.mat,-5.430311432756e-05,-6.31971461546882
harley 11-29-2021.mat,-1.9819046741404e-06,-14.548593376232
jafar 04-14-2022.mat,-4.01289955522548,-1.50609655670327
jafar 06-15-2022.mat,-2.56211210317385,-1.64816902404351
jafar 11-17-2021.mat,-0.969829439084657,-2.13306779400976
jimi 05-27-2022.mat,-7.77951535165873e-05,-8.17208680942554
jr 01-25-2022.mat,-2.05847423397492e-06,-14.6711181063631
jr 02-28-2022.mat,-2.02482794650798,-3.02757422963952
jr 03-04-2022.mat,-9.18301605962358e-05,-7.26054364805656
jr 05-26-2022.mat,-0.000418598992641954,-5.64304840575316
jr 11-17-2021.mat,-1.49752520669347e-06,-14.6092100786919
juana 01-06-2022.mat,6.28573893164448e-08,-11.6213259172694
juana 04-29-2022.mat,-0.000273836850296341,-6.2391225730594
juana 06-23-2022.mat,-0.000316800516779464,-6.15751587005734
kobe 03-08-2022.mat,-2.01594547386324e-06,-13.9941336490242
kryssia 04-27-2022.mat,-0.000521580848627618,-5.45486319631008
kryssia 05-11-2022.mat,-2.03960664612484e-06,-14.3249556802721
neftali 04-26-2022.mat,-0.000448972211864114,-5.58266810709983
pepper 05-31-2022.mat,-0.000380100586101935,-5.77125757202658
raissa 04-22-2022.mat,-0.000306722208500774,-5.98494142257177
raven 01-24-2022.mat,-1.76482384105697e-06,-13.515598933933
renata 04-23-2022.mat,-2.55179520612704e-06,-14.9272768988622
sarah 02-15-2022.mat,-0.000412806795300741,-5.70408469665847
scar 04-25-2022.mat,-0.000330212992544756,-5.94408885498336
scar 05-19-2022.mat,-0.000282651128950922,-6.10781635265424
scar 12-15-2021.mat,-5.72965476232634e-05,-6.65857477020655
shakira 12-14-2021.mat,-2.97464597588903e-06,-13.0448770275555
simba 04-14-2022.mat,-0.00353475528566103,-3.52891637915735
slinky 06-14-2022.mat,-0.000424011927479806,-5.65969239097864
