clusterLabels,clusterX,clusterY
aladdin 01-04-2022.mat,10.1328070399685,2.46182471697984
aladdin 01-07-2022.mat,9.84812379724331,1.16604998105809
aladdin 01-19-2022.mat,9.84812379724331,1.16604998105809
aladdin 01-21-2022.mat,9.84812379724331,1.16604998105809
aladdin 02-02-2022.mat,10.6392739527817,1.85295937794717
aladdin 02-04-2022.mat,10.6006537832077,1.97666733086116
aladdin 03-21-2022.mat,10.2951173570981,1.00779032736049
aladdin 03-23-2022.mat,10.7172881228862,2.02536253102501
aladdin 04-19-2022.mat,9.90359226933941,-0.0463709451260132
aladdin 04-26-2022.mat,11.0105118226169,1.47348623714317
aladdin 04-27-2022.mat,11.0105118226169,1.47348623714317
aladdin 04-28-2022.mat,11.0105118226169,1.47348623714317
aladdin 05-03-2022.mat,11.0105118226169,1.47348623714317
aladdin 11-17-2021.mat,10.8301789604993,2.08644535123097
aladdin 11-30-2021.mat,10.1325884381014,1.18878791720821
aladdin 12-15-2021.mat,9.17573686921855,0.102924363790175
alexis 01-12-2022.mat,10.5965249340958,2.21465102915286
alexis 01-13-2022.mat,10.288119717349,1.49237853979302
alexis 03-22-2022.mat,9.58309971769745,-0.0153404694005544
alexis 04-06-2022.mat,10.3066080395286,0.457802460332446
alexis 04-07-2022.mat,10.7918009316964,1.63784610567729
alexis 04-23-2022.mat,11.015105464318,1.72613942024818
alexis 04-25-2022.mat,11.015105464318,1.72613942024818
alexis 05-09-2022.mat,11.7091433741133,2.35898585421345
alexis 05-10-2022.mat,9.89678598259959,-0.523351679131965
alexis 11-22-2021.mat,10.5851751864218,1.56661465348379
alexis 12-06-2021.mat,11.009282870165,2.55774760254187
alexis 12-09-2021.mat,11.009282870165,2.55774760254187
andrea 01-06-2022.mat,10.1583744013047,1.9816655814682
andrea 01-12-2022.mat,8.75142215487707,1.31645370990365
andrea 02-17-2022.mat,9.82880772712165,1.01061753374642
andrea 03-11-2022.mat,9.82880772712165,1.01061753374642
andrea 04-06-2022.mat,10.4240806344421,0.165919466491809
andrea 04-07-2022.mat,10.5971291256743,1.0087557480883
andrea 04-11-2022.mat,9.9419768434412,0.747988730630538
andrea 04-12-2022.mat,9.9419768434412,0.747988730630538
andrea 04-14-2022.mat,11.0282409901691,1.70051926923121
andrea 04-15-2022.mat,11.0068924655906,1.56376443916822
andrea 04-19-2022.mat,10.6694113192592,1.36060290452517
andrea 04-21-2022.mat,10.6694113192592,1.36060290452517
andrea 04-22-2022.mat,11.010830509235,1.63628192322327
andrea 04-23-2022.mat,10.606341870611,1.27478814429613
andrea 04-26-2022.mat,11.0061374188609,1.27634408496851
andrea 04-29-2022.mat,11.0085219992522,1.70231376661343
andrea 05-04-2022.mat,10.5991299369959,0.922883993398022
andrea 05-13-2022.mat,10.6017875225633,0.850027606112479
andrea 05-16-2022.mat,11.0090585609758,1.63705419113765
andrea 11-10-2021.mat,7.80467683432478,0.948468559423675
andrea 11-11-2021.mat,9.99293954595144,-0.273978741991075
andrea 12-08-2021.mat,10.2982062203639,2.30705352046014
carl 01-25-2022.mat,9.87920221435079,0.951675190503264
carl 01-31-2022.mat,9.87920221435079,0.951675190503264
carl 02-16-2022.mat,9.79282925031706,0.899416796067193
carl 03-04-2022.mat,7.96777496652804,-0.0528529535243067
carl 03-21-2022.mat,7.96777496652804,-0.0528529535243067
carl 03-23-2022.mat,7.96777496652804,-0.0528529535243067
carl 04-26-2022.mat,10.4982110368213,0.88372801816019
carl 04-27-2022.mat,11.1046587471188,1.87416938406741
carl 04-28-2022.mat,10.5935439188398,0.836044718606353
carl 05-05-2022.mat,10.9979671157536,1.27331182205975
carl 05-13-2022.mat,10.5993389143276,0.952125704018547
carl 05-16-2022.mat,10.6285685761277,1.32279035603875
carl 11-11-2021.mat,10.9936793226907,1.42310745241396
carl 11-30-2021.mat,10.9936793226907,1.42310745241396
fiona 01-12-2022.mat,9.9055820097761,0.579267702933269
fiona 02-01-2022.mat,10.3014560001,1.49418566823713
fiona 03-24-2022.mat,8.56497808324319,1.02971430234624
fiona 04-06-2022.mat,10.3268097205703,0.771734436401809
fiona 04-12-2022.mat,10.3268097205703,0.771734436401809
fiona 04-14-2022.mat,10.0335238033775,0.8822882801698
fiona 04-15-2022.mat,9.90118383832798,0.57801197374802
fiona 04-16-2022.mat,10.9897710662155,1.67410022290853
fiona 04-20-2022.mat,10.7102831472373,1.85560376457937
fiona 04-22-2022.mat,11.0082172857763,1.60906780301724
fiona 04-23-2022.mat,9.95928373023374,0.7194199784159
fiona 04-25-2022.mat,10.6049438221483,1.42304503183481
fiona 04-26-2022.mat,10.6049438221483,1.42304503183481
fiona 05-02-2022.mat,8.02768751774663,0.524609679098296
fiona 05-11-2022.mat,8.02768751774663,0.524609679098296
fiona 11-10-2021.mat,10.2779383644861,1.33749878114415
fiona 11-11-2021.mat,10.2607100763467,2.13001303146741
fiona 11-19-2021.mat,10.2607100763467,2.13001303146741
fiona 12-15-2021.mat,10.2607100763467,2.13001303146741
harley 01-06-2022.mat,11.0085906900097,2.92055058407897
harley 01-13-2022.mat,10.0899776345786,1.95359915326914
harley 01-20-2022.mat,11.0082245137906,2.13897492172963
harley 01-26-2022.mat,10.8997806409893,2.63154128231986
harley 01-28-2022.mat,9.23889285488547,1.29978166562334
harley 02-01-2022.mat,10.0404968818065,1.49304856417726
harley 02-15-2022.mat,7.95499313187954,1.17424301398584
harley 03-11-2022.mat,9.86583090508186,0.9823429555613
harley 04-07-2022.mat,10.324408942663,0.783375779022714
