clusterLabels,clusterX,clusterY
aladdin 01-20-2022.mat,3.67212825551164,3.79732552711113
aladdin 02-16-2022.mat,2.5692337679116,1.19740812758726
aladdin 04-03-2022.mat,2.36635104288126,0.879366660634787
aladdin 04-13-2022.mat,4.35167581288069,6.46016714581402
aladdin 04-18-2022.mat,3.76281586925851,6.71638050614945
aladdin 04-27-2022.mat,2.60245534307018,1.02789491779771
aladdin 04-28-2022.mat,2.60245534307018,1.02789491779771
aladdin 05-05-2022.mat,3.53002955997122,2.31967597436368
aladdin 05-09-2022.mat,4.11529157780005,4.12428953898079
aladdin 05-18-2022.mat,2.98797626063096,2.01917165991645
aladdin 05-23-2022.mat,4.01098377847567,4.8958799443599
aladdin 11-17-2021.mat,4.02206986944955,3.44322784487212
aladdin 11-23-2021.mat,3.63251796861902,2.65307413918996
aladdin 11-30-2021.mat,4.02099016625026,3.62391413008514
aladdin 12-14-2021.mat,3.39664132003601,6.35917222788353
alexis 01-20-2022.mat,0.859667292534426,-0.767420010762367
alexis 02-01-2022.mat,3.02374745639612,6.60350513653846
alexis 03-22-2022.mat,1.20290551474015,0.155005646955694
alexis 04-07-2022.mat,3.45826098574707,1.77555697040665
alexis 04-23-2022.mat,3.2472452384947,5.08024306260049
alexis 04-25-2022.mat,3.32520131849304,3.20652054141956
alexis 04-28-2022.mat,3.38763435101689,2.04978807422936
alexis 04-29-2022.mat,3.32312771042044,4.06401423004212
alexis 05-03-2022.mat,2.14417044357212,0.456881168272529
alexis 05-11-2022.mat,4.07956034375025,4.38124107149841
alexis 05-19-2022.mat,3.27603638073639,3.72226679894043
andrea 02-01-2022.mat,3.35829679683997,3.41992506799891
andrea 02-17-2022.mat,3.60427559317018,3.73610791906742
andrea 04-03-2022.mat,3.62690292923718,3.38084094391722
andrea 04-12-2022.mat,3.10743832341681,1.22638817760149
andrea 04-16-2022.mat,2.532485329093,1.30963604631135
andrea 04-21-2022.mat,3.8468149313335,3.87328623824422
andrea 04-22-2022.mat,3.38961811042337,3.85471614946443
andrea 04-25-2022.mat,0.474085600451164,-0.5927526917436
andrea 04-26-2022.mat,2.04670679728044,1.02748070485238
andrea 04-27-2022.mat,3.38236257163194,3.11026699662862
andrea 05-11-2022.mat,4.1551762407908,1.57988516986268
andrea 05-19-2022.mat,2.17123442084674,0.151955898809897
andrea 05-20-2022.mat,3.18057356266028,1.48382240076741
carl 02-18-2022.mat,2.96057806272979,0.842899806034281
carl 03-04-2022.mat,3.40681584475811,3.16564871110732
carl 03-21-2022.mat,3.77277783847302,4.97890818850202
carl 04-03-2022.mat,4.04219370211237,4.12069043298662
carl 04-06-2022.mat,3.95674988766315,3.24621644192448
carl 04-25-2022.mat,2.3477305231329,0.142600886076917
carl 04-26-2022.mat,0.795233074058018,-1.80312043951682
carl 04-28-2022.mat,4.03687869676401,5.52308565512972
carl 05-13-2022.mat,3.77667303842563,1.85347281536709
fiona 01-06-2022.mat,3.98343472845232,3.62144750202173
fiona 01-12-2022.mat,3.51947174649373,4.05411746541938
fiona 01-20-2022.mat,3.67212894114545,3.79733325256453
fiona 01-28-2022.mat,3.67952292727787,6.59814278112437
fiona 03-22-2022.mat,3.48641546052986,3.25619198117375
fiona 04-03-2022.mat,3.81894253242128,6.69379554628305
fiona 04-07-2022.mat,3.65671678684451,3.08849651554849
fiona 04-14-2022.mat,3.47520538372013,3.82756723627945
fiona 04-18-2022.mat,3.28227624147122,4.54410634103991
fiona 04-22-2022.mat,3.01645076767172,2.43629521166012
fiona 04-23-2022.mat,3.69450247966859,3.44313080725733
fiona 04-26-2022.mat,3.33612398312731,2.63309645574383
fiona 04-27-2022.mat,3.69230195193787,4.57828671355134
fiona 05-02-2022.mat,3.77734507753492,5.79840704458395
fiona 05-04-2022.mat,3.35779372148628,2.93469320000939
fiona 05-19-2022.mat,4.45512711496364,3.02955594625475
fiona 11-09-2021.mat,5.30845522552744,6.48102781353207
fiona 11-10-2021.mat,3.43039601199083,1.11255708442707
fiona 11-11-2021.mat,3.89822099679236,4.32746092545272
fiona 11-24-2021.mat,3.89822099679236,4.32746092545272
fiona 12-08-2021.mat,2.78134257244568,3.72965868587261
harley 01-06-2022.mat,2.78134257244568,3.72965868587261
harley 03-11-2022.mat,3.00449888747838,1.63911590739325
harley 03-24-2022.mat,3.70152000624265,4.32031813200896
harley 04-07-2022.mat,2.1313210635306,0.853414432468518
harley 04-16-2022.mat,5.20105370736992,3.05445872939923
harley 04-19-2022.mat,3.73462395611637,3.04989492398912
harley 04-20-2022.mat,2.54201273146274,0.823769488814303
harley 04-21-2022.mat,3.76987500890975,2.85585199643042
harley 04-25-2022.mat,3.43762458917396,2.82150615993394
harley 04-28-2022.mat,3.64838922516547,2.58868535909794
harley 05-03-2022.mat,3.65975837474598,4.99885548834832
harley 05-12-2022.mat,3.36712745524715,2.14897973384722
harley 05-16-2022.mat,4.68271584684202,2.37004322520102
harley 05-19-2022.mat,3.48719779699364,3.12332832000598
harley 11-11-2021.mat,3.69931763325938,6.36797472268433
harley 11-19-2021.mat,3.69931763325938,6.36797472268433
harley 11-22-2021.mat,3.28983098950366,6.21098991665685
harley 12-07-2021.mat,2.03451044841121,2.66452483293746
harley 12-14-2021.mat,1.00714574310615,5.34500976109136
jafar 01-10-2022.mat,3.31699966616554,3.7805015914786
jafar 01-12-2022.mat,3.58530332463166,4.20350171052498
jafar 03-08-2022.mat,3.71200077747457,6.55529955269166
jafar 04-03-2022.mat,1.91069054971249,-0.74223034232287
jafar 04-06-2022.mat,3.4947169481544,2.44099647615105
