clusterLabels,clusterX,clusterY
aladdin 01-04-2022.mat,-1.2140664292013,1.63887353678723
aladdin 01-14-2022.mat,0.180870381582451,4.78590884369265
aladdin 01-19-2022.mat,0.180870381582451,4.78590884369265
aladdin 11-10-2021.mat,5.21013352772195,5.71185938970411
alexis 01-28-2022.mat,0.563708423294651,2.98565969942535
alexis 02-01-2022.mat,1.8169996831416,4.29473321282947
alexis 11-24-2021.mat,-16.5011419578247,5.1635221989344
alexis 12-15-2021.mat,-15.7810512540705,5.87850368155143
andrea 01-06-2022.mat,4.6081268355918,5.50369266816678
andrea 04-22-2022.mat,2.19696931761643,3.60677303133418
carl 01-31-2022.mat,-16.1940393341981,5.82401965729424
carl 04-11-2022.mat,-0.376536421474534,0.854393042479806
carl 04-14-2022.mat,-0.376536421474534,0.854393042479806
carl 04-21-2022.mat,1.9963066219902,3.07259951328903
carl 04-27-2022.mat,0.828822186032094,2.92468805830973
carl 05-11-2022.mat,0.828822186032094,2.92468805830973
carl 12-13-2021.mat,1.5199921457982,4.86401519998775
fiona 11-09-2021.mat,3.49843857179398,6.63018215470371
harley 05-03-2022.mat,-0.254222022920242,2.73065639675042
harley 11-11-2021.mat,2.07231226107758,3.39327992538464
harley 12-14-2021.mat,4.51095314865929,6.78599361021966
jafar 01-21-2022.mat,4.12519452588197,6.75597772929894
jafar 04-08-2022.mat,1.04154093732545,2.29877026220938
jafar 04-13-2022.mat,2.73347233775589,6.58694181153116
jafar 04-27-2022.mat,1.68592443030805,2.88780637718099
jimi 01-12-2022.mat,2.36450498323175,2.434432650645
jimi 04-25-2022.mat,2.84069059183977,2.02426492827357
jimi 11-10-2021.mat,-0.821720797198383,3.37193170120084
jimi 11-11-2021.mat,-0.292818102619304,4.72231753906347
jimi 11-16-2021.mat,-0.292818102619304,4.72231753906347
jimi 11-17-2021.mat,-0.292818102619304,4.72231753906347
jimi 11-21-2021.mat,1.57779191582025,3.41316671081607
jimi 12-14-2021.mat,2.99589526709523,4.61107927575074
jimi 12-15-2021.mat,-12.2631458882966,5.4651138767703
johnny 01-11-2022.mat,-0.133791973858836,2.73725252022525
johnny 04-08-2022.mat,3.08724331554459,5.50570426493156
johnny 05-06-2022.mat,2.24782444338285,3.99295927038119
johnny 05-18-2022.mat,0.618926658469379,3.14820396518764
jr 04-12-2022.mat,0.773324592143099,4.90994884543007
jr 04-15-2022.mat,4.69865178444454,5.67605357879698
jr 05-04-2022.mat,-1.24753234785009,3.37350361779452
juana 03-24-2022.mat,2.10839596317588,2.51558796214935
juana 04-07-2022.mat,2.10839596317588,2.51558796214935
juana 05-20-2022.mat,0.893094817486908,3.43506414017599
juana 11-09-2021.mat,4.19608613475441,6.79807105333441
kobe 01-07-2022.mat,4.38938775630904,6.66491559703124
kobe 01-13-2022.mat,-14.7131953694453,5.72086499663553
kobe 01-19-2022.mat,-1.72278909702108,3.56833345380354
kobe 01-21-2022.mat,-1.72278909702108,3.56833345380354
kobe 03-23-2022.mat,2.83291514073656,6.60875858370675
kobe 04-03-2022.mat,2.83291514073656,6.60875858370675
kobe 04-07-2022.mat,2.83291514073656,6.60875858370675
kobe 04-08-2022.mat,2.83291514073656,6.60875858370675
kobe 04-13-2022.mat,2.83291514073656,6.60875858370675
kobe 05-11-2022.mat,2.58479740150886,6.41178061733843
kobe 05-13-2022.mat,2.58479740150886,6.41178061733843
kobe 11-21-2021.mat,-0.313370037252404,3.84173099316182
kobe 11-23-2021.mat,1.38550775362372,3.96294912644374
kryssia 04-03-2022.mat,0.878986429456838,4.64496242489556
mike 02-18-2022.mat,-18.3411301537645,5.26774128275827
mike 04-16-2022.mat,1.4294262357882,3.24841481767075
mike 05-16-2022.mat,1.94147213799548,3.05088497820083
mike 05-17-2022.mat,1.94147213799548,3.05088497820083
mike 11-11-2021.mat,0.591541684434831,2.49766727242596
mike 11-16-2021.mat,-14.5188907630031,5.03863758573268
neftali 01-12-2022.mat,-9.97565941026447,4.8415881580459
raissa 04-13-2022.mat,1.35650934715098,3.8165673979469
raissa 05-09-2022.mat,-0.163081626975996,1.85451101873247
raissa 05-12-2022.mat,-1.14824736388808,2.40471189257405
raven 04-23-2022.mat,1.60286506003644,2.00419830401305
renata 01-13-2022.mat,-5.38121321264434,4.49863761787446
renata 04-14-2022.mat,0.27896892076531,4.57337791717684
sarah 01-12-2022.mat,1.22893681035666,1.91850435519839
sarah 04-27-2022.mat,-0.0500257915578171,2.07569066123909
sarah 11-19-2021.mat,1.23700643552061,1.61112028567095
scar 04-22-2022.mat,-1.60194781560832,3.52240759031488
scar 04-27-2022.mat,-1.60194781560832,3.52240759031488
scar 05-09-2022.mat,1.28570020306604,2.82620896083674
scar 11-21-2021.mat,4.50796900945801,6.77205064337307
scar 11-30-2021.mat,0.543296677272972,4.03157641353845
scar 12-15-2021.mat,-0.927988558507193,5.09278970021809
shakira 02-15-2022.mat,1.75204890604062,2.65557398865343
shakira 03-24-2022.mat,0.616557257217798,3.0402490846942
shakira 04-06-2022.mat,0.616557257217798,3.0402490846942
shakira 04-13-2022.mat,4.29500023109111,3.08136733732593
shakira 04-25-2022.mat,4.59980787661303,5.63685470537541
shakira 05-19-2022.mat,-0.0981020705968404,4.73681597813378
simba 01-12-2022.mat,-2.06774919371869,3.80902534490333
sully 04-25-2022.mat,-1.02244506005917,4.54446986796767
sully 04-27-2022.mat,-0.0300319797333349,3.25546488772456
sully 05-16-2022.mat,-16.3555700099934,5.8740177297554
sully 05-17-2022.mat,1.32315885774312,3.2257904774807
