clusterLabels,clusterX,clusterY
aladdin 05-13-2022.mat,-0.16467,10.6995
andrea 03-11-2022.mat,-0.0003671,11.5379
andrea 03-22-2022.mat,-0.0003671,11.5379
andrea 03-24-2022.mat,-0.3278,8.4364
harley 04-15-2022.mat,0.00038886,8.9491
jafar 02-18-2022.mat,-0.57677,10.3188
jafar 11-23-2021.mat,2.9588,10.8269
jimi 04-07-2022.mat,-0.10577,10.3375
johnny 05-03-2022.mat,0.013738,8.4596
johnny 05-04-2022.mat,0.0066744,10.0776
jr 04-14-2022.mat,0.00019275,10.1128
kobe 05-13-2022.mat,-0.22109,11.9192
neftali 05-17-2022.mat,-0.36294,11.1062
raissa 04-14-2022.mat,-0.22337,11.0195
raven 04-16-2022.mat,-0.10445,7.4305
sarah 05-03-2022.mat,-0.22077,6.5799
scar 11-16-2021.mat,2.6592,10.9172
simba 04-08-2022.mat,-0.21805,9.0396
sully 11-11-2021.mat,2.9422,11.0233
