clusterLabels,clusterX,clusterY
aladdin 05-05-2022.mat,-0.16467,10.6995
fiona 11-10-2021.mat,2.7997,11.1918
fiona 11-11-2021.mat,2.7997,11.1918
fiona 11-24-2021.mat,-1.259,10.8631
harley 11-11-2021.mat,1.366,10.1502
harley 12-07-2021.mat,-0.75755,10.8834
jafar 04-03-2022.mat,-0.51117,9.7333
jafar 05-03-2022.mat,-0.69312,10.6541
jafar 05-16-2022.mat,-0.91629,8.7964
jimi 04-14-2022.mat,-0.51544,10.9516
jr 03-21-2022.mat,-1.0559,10.8542
jr 04-28-2022.mat,-0.22611,10.9865
juana 04-11-2022.mat,-0.18454,9.3865
juana 04-12-2022.mat,-0.25263,9.3776
juana 04-23-2022.mat,0.00039149,8.1913
kobe 04-22-2022.mat,-0.050485,8.619
mike 11-30-2021.mat,1.2204,9.4152
mike 12-15-2021.mat,2.3066,10.8473
raven 04-18-2022.mat,-0.10445,7.4305
raven 04-25-2022.mat,-0.35427,12.0061
sarah 04-23-2022.mat,-0.69794,10.1704
scar 04-12-2022.mat,-0.30299,12.5297
scar 04-26-2022.mat,-0.28796,8.1063
scar 04-28-2022.mat,-0.22314,9.9535
shakira 04-13-2022.mat,-0.34711,10.5363
shakira 05-03-2022.mat,-0.69192,6.9391
sully 01-07-2022.mat,-0.91889,7.462
