clusterLabels,clusterX,clusterY
aladdin 04-27-2022.mat,2.6025,-0.22873
aladdin 04-28-2022.mat,2.6025,-0.22873
aladdin 11-17-2021.mat,4.0221,-0.84463
aladdin 11-30-2021.mat,4.021,-2.0963
alexis 03-22-2022.mat,1.2029,0.055347
alexis 04-07-2022.mat,3.4583,0.3693
alexis 04-23-2022.mat,3.2472,-0.037583
alexis 04-25-2022.mat,3.3252,-0.51286
andrea 02-17-2022.mat,3.6043,-1.3488
andrea 04-12-2022.mat,3.1074,0.21734
andrea 04-21-2022.mat,3.8468,-0.97336
andrea 04-22-2022.mat,3.3896,-0.31155
andrea 04-26-2022.mat,2.0467,-0.099775
carl 03-04-2022.mat,3.4068,-1.26
carl 03-21-2022.mat,3.7728,-0.64464
carl 04-26-2022.mat,0.79523,-0.031718
carl 04-28-2022.mat,4.0369,-0.41098
carl 05-13-2022.mat,3.7767,-1.9683
fiona 01-12-2022.mat,3.5195,-1.0124
fiona 04-14-2022.mat,3.4752,-0.64078
fiona 04-22-2022.mat,3.0165,-0.32774
fiona 04-23-2022.mat,3.6945,-0.87573
fiona 04-26-2022.mat,3.3361,-0.49911
fiona 05-02-2022.mat,3.7773,0.51716
fiona 11-10-2021.mat,3.4304,-0.26938
fiona 11-11-2021.mat,3.8982,-0.45829
harley 01-06-2022.mat,2.7813,-0.2529
harley 03-11-2022.mat,3.0045,-0.47371
harley 04-07-2022.mat,2.1313,-0.092316
harley 04-16-2022.mat,5.2011,0.2795
harley 04-28-2022.mat,3.6484,-0.65071
harley 05-03-2022.mat,3.6598,0.0027459
harley 05-16-2022.mat,4.6827,0.83764
harley 11-11-2021.mat,3.6993,4.6198
harley 11-19-2021.mat,3.6993,4.6198
harley 11-22-2021.mat,3.2898,4.5563
jafar 01-10-2022.mat,3.317,-1.2176
jafar 04-20-2022.mat,3.3828,-0.88398
jafar 04-25-2022.mat,3.9334,-0.80422
jafar 05-03-2022.mat,1.86,-1.3354
jimi 01-12-2022.mat,2.9404,-0.45471
jimi 01-17-2022.mat,3.4709,-1.001
jimi 01-25-2022.mat,3.859,-1.9085
jimi 04-08-2022.mat,4.0506,2.7711
jimi 04-14-2022.mat,2.3548,3.2504
jimi 04-15-2022.mat,2.3548,3.2504
jimi 04-25-2022.mat,3.9336,-0.80427
johnny 02-18-2022.mat,2.9986,0.33142
johnny 04-21-2022.mat,3.519,-0.51635
johnny 04-22-2022.mat,3.5978,0.38176
johnny 11-11-2021.mat,3.9545,3.1267
johnny 11-23-2021.mat,3.1807,-0.27842
johnny 12-13-2021.mat,3.6855,-0.7301
jr 01-10-2022.mat,3.5639,-3.2629
jr 01-14-2022.mat,3.1836,-0.92676
jr 03-04-2022.mat,3.5474,-0.67816
jr 04-26-2022.mat,3.4641,-0.45446
jr 04-27-2022.mat,4.541,0.2109
jr 05-05-2022.mat,1.6199,-0.11734
juana 01-12-2022.mat,3.1343,0.30479
juana 04-11-2022.mat,4.0161,-1.0523
juana 04-12-2022.mat,3.8457,-0.59323
juana 04-15-2022.mat,2.9269,-0.23125
juana 04-19-2022.mat,3.8851,-0.1039
kobe 02-18-2022.mat,3.385,-0.76574
kobe 03-21-2022.mat,3.8022,1.1814
kobe 04-03-2022.mat,4.0047,5.6186
kobe 04-07-2022.mat,3.2711,-0.4997
kobe 04-15-2022.mat,0.57628,-0.12982
kobe 04-22-2022.mat,2.4944,0.18985
kobe 04-27-2022.mat,3.1105,0.269
kobe 05-10-2022.mat,3.7565,-0.87106
kobe 11-20-2021.mat,3.8285,-0.44473
kobe 11-21-2021.mat,3.8547,-0.35803
kryssia 01-12-2022.mat,3.4831,-0.78089
kryssia 03-17-2022.mat,4.5455,0.669
kryssia 04-11-2022.mat,4.1441,4.7546
kryssia 04-15-2022.mat,3.0216,-0.30222
kryssia 05-09-2022.mat,4.1196,2.6623
mike 11-16-2021.mat,3.7025,-0.43548
neftali 04-15-2022.mat,3.1657,-0.39948
neftali 04-19-2022.mat,3.4381,-0.56686
neftali 04-22-2022.mat,3.3539,-0.5163
neftali 05-02-2022.mat,3.3922,-0.40369
neftali 05-13-2022.mat,3.569,-0.67147
raissa 01-24-2022.mat,3.2547,-0.63755
raissa 03-17-2022.mat,3.7239,2.8412
raissa 03-22-2022.mat,0.89314,-0.035856
raissa 03-24-2022.mat,3.473,-0.36847
raissa 04-19-2022.mat,5.2842,0.54927
raissa 04-20-2022.mat,3.428,-0.37705
raissa 04-23-2022.mat,1.7633,-0.11175
raissa 05-03-2022.mat,2.3333,-0.18058
raissa 05-04-2022.mat,2.9149,-0.24431
raissa 05-05-2022.mat,3.5061,-0.7418
raissa 05-13-2022.mat,3.343,-0.61691
raissa 11-11-2021.mat,3.6634,-0.30315
raissa 11-24-2021.mat,4.2374,3.3014
raven 02-15-2022.mat,3.6446,-0.24667
raven 04-22-2022.mat,3.6108,-0.51596
raven 05-03-2022.mat,3.415,-0.5117
renata 04-15-2022.mat,2.9195,-0.34886
renata 04-20-2022.mat,3.6414,-1.0181
renata 04-23-2022.mat,3.3419,-0.83188
renata 04-25-2022.mat,3.3419,-0.83188
renata 04-28-2022.mat,3.1151,-0.42769
sarah 02-15-2022.mat,2.5674,-0.31964
sarah 03-22-2022.mat,2.8897,-0.28942
