clusterLabels,clusterX,clusterY
aladdin 04-13-2022.mat,7.5747,9.435
alexis 04-25-2022.mat,7.914,9.2732
andrea 04-03-2022.mat,8.1004,8.8451
andrea 04-27-2022.mat,8.2982,9.156
carl 03-04-2022.mat,5.065,6.3844
fiona 03-22-2022.mat,7.5876,8.9655
fiona 04-03-2022.mat,8.0291,8.4519
fiona 04-18-2022.mat,8.0419,9.6241
fiona 04-23-2022.mat,7.6957,8.9448
fiona 05-04-2022.mat,7.3514,9.1782
jafar 05-05-2022.mat,6.7954,9.2257
jafar 11-30-2021.mat,7.8287,9.4107
jimi 11-23-2021.mat,3.8291,10.805
juana 04-18-2022.mat,7.526,9.2752
juana 05-19-2022.mat,7.6988,9.2139
kobe 04-16-2022.mat,7.9157,9.2039
kobe 04-27-2022.mat,8.0187,9.2047
kryssia 03-17-2022.mat,6.8203,8.8071
neftali 05-13-2022.mat,7.5353,9.2054
renata 03-24-2022.mat,3.9433,10.7725
sarah 02-01-2022.mat,7.6675,9.2297
shakira 04-21-2022.mat,8.1719,9.2043
shakira 05-13-2022.mat,7.7325,9.2085
simba 01-17-2022.mat,8.6954,8.4635
sully 04-26-2022.mat,6.9361,9.6414
